Date,Home_ID,City,Energy_Consumption_kWh,Occupancy,Temperature_C,Humidity_%,HVAC_Usage_kWh,Kitchen_Usage_kWh,Electronics_Usage_kWh
2024-02-06 20:00:00,Home_10,Pune,5.38,1,,55.98,0.9,0.97,0.18
2024-03-13 20:00:00,Home_7,Ahmedabad,4.74,0,23.86,73.02,1.91,0.29,0.8
2024-03-14 22:00:00,Home_2,Ahmedabad,3.91,1,24.97,41.11,-0.11,1.09,0.72
2024-03-23 05:00:00,Home_4,Mumbai,1.42,0,33.64,54.09,1.69,0.32,0.31
2024-04-01 11:00:00,Home_6,Lucknow,4.81,0,20.06,78.77,0.82,1.2,0.56
2024-02-07 09:00:00,Home_8,Kolkata,4.04,1,34.21,53.47,0.78,0.52,0.69
2024-03-04 21:00:00,Home_7,Lucknow,3.4,1,30.58,26.1,0.75,1.19,0.79
2024-01-27 10:00:00,Home_10,Lucknow,3.26,0,26.33,62.4,0.34,0.83,0.34
2024-03-31 05:00:00,Home_2,Hyderabad,2.92,1,27.27,75.49,1.04,1.64,0.04
2024-04-04 06:00:00,Home_7,Delhi,4.17,0,33.21,58.91,1.39,1.03,0.86
2024-01-29 03:00:00,Home_3,Pune,1.62,1,28.68,51.78,1.05,0.27,0.95
2024-01-02 13:00:00,Home_7,Jaipur,2.78,1,37.93,49.9,0.08,0.42,0.31
2024-03-19 17:00:00,Home_8,Lucknow,4.17,1,27.84,49.77,1.0,0.16,0.78
2024-02-04 03:00:00,Home_3,Lucknow,3.3,1,21.88,44.97,0.77,0.71,0.77
2024-01-20 01:00:00,Home_3,Delhi,3.24,1,24.96,58.1,1.26,0.58,0.66
2024-03-07 22:00:00,Home_6,Hyderabad,5.54,1,13.85,50.13,1.8,0.99,0.41
2024-02-05 21:00:00,Home_8,Ahmedabad,3.83,0,23.77,51.42,0.97,1.26,-0.08
2024-01-24 00:00:00,Home_8,Jaipur,4.79,1,20.74,38.74,0.96,1.05,1.23
2024-01-31 03:00:00,Home_10,Hyderabad,4.76,0,29.18,51.25,0.51,0.47,0.83
2024-03-18 10:00:00,Home_2,Chennai,5.15,0,15.94,56.85,0.71,1.05,0.7
2024-03-25 02:00:00,Home_3,Hyderabad,2.81,0,23.69,68.42,2.4,0.72,0.54
2024-02-26 09:00:00,Home_9,Hyderabad,3.64,1,13.68,42.97,0.2,1.15,0.3
2024-01-07 13:00:00,Home_3,Lucknow,4.97,0,23.49,57.96,0.6,0.58,0.78
2024-03-24 19:00:00,Home_10,Hyderabad,3.72,1,29.8,56.73,0.76,0.71,0.45
2024-01-27 03:00:00,Home_3,Jaipur,3.77,1,29.42,77.53,1.1,0.4,0.28
2024-03-05 16:00:00,Home_6,Lucknow,5.3,0,20.38,86.54,0.65,0.63,0.64
2024-01-06 19:00:00,Home_4,Lucknow,1.15,0,24.54,63.54,2.43,-0.13,0.49
2024-03-07 12:00:00,Home_6,Delhi,4.31,1,18.58,36.88,1.32,1.05,0.35
2024-02-15 02:00:00,Home_3,Delhi,4.52,1,19.33,32.61,1.39,1.07,0.59
2024-03-25 16:00:00,Home_8,Kolkata,5.1,0,19.46,,0.93,0.93,0.07
2024-01-23 06:00:00,Home_7,Ahmedabad,1.77,1,9.05,63.5,0.26,0.82,0.31
2024-04-09 21:00:00,Home_4,Hyderabad,3.2,0,25.62,71.34,1.71,0.62,0.54
2024-01-19 01:00:00,Home_3,Bangalore,2.68,1,22.15,54.99,0.72,1.07,0.47
2024-02-18 07:00:00,Home_6,Bangalore,2.72,1,29.81,82.3,1.45,0.58,1.07
2024-03-08 00:00:00,Home_1,Pune,5.38,0,22.4,60.38,-0.32,1.15,0.94
2024-02-29 03:00:00,Home_3,Chennai,5.0,1,24.81,45.21,-0.09,0.85,0.44
2024-04-10 03:00:00,Home_6,Kolkata,1.25,1,32.3,84.45,1.34,1.18,1.04
2024-03-31 16:00:00,Home_7,Jaipur,3.23,0,24.2,83.02,1.01,0.49,0.29
2024-01-23 21:00:00,Home_5,Lucknow,3.0,1,25.1,64.43,0.92,1.04,0.64
2024-03-20 19:00:00,Home_5,Kolkata,4.22,0,21.89,37.05,1.19,0.73,0.31
2024-01-26 20:00:00,Home_4,Bangalore,2.19,1,26.99,55.17,1.01,0.83,0.36
2024-01-29 13:00:00,Home_2,Chennai,1.6,1,12.04,59.15,1.06,0.62,0.51
2024-03-04 16:00:00,Home_2,Ahmedabad,6.32,1,13.75,80.41,0.94,1.05,0.46
2024-03-23 19:00:00,Home_5,Chennai,4.49,1,19.26,93.17,0.93,1.11,0.33
2024-04-14 03:00:00,Home_5,Bangalore,3.54,1,,74.56,1.18,1.98,0.15
2024-02-10 14:00:00,Home_4,Mumbai,2.56,0,24.59,58.41,1.69,0.71,0.83
2024-04-07 22:00:00,Home_8,Ahmedabad,3.35,1,21.05,57.91,1.36,1.07,0.36
2024-04-02 19:00:00,Home_5,Hyderabad,2.91,1,40.99,62.5,0.65,0.82,0.49
2024-03-08 21:00:00,Home_10,Chennai,3.25,0,,59.55,0.95,1.05,0.3
2024-04-05 15:00:00,Home_10,Ahmedabad,4.46,1,23.45,59.58,1.16,1.3,0.64
2024-01-10 02:00:00,Home_2,Jaipur,2.62,1,25.97,33.93,0.02,0.65,0.95
2024-01-01 05:00:00,Home_10,Hyderabad,3.44,1,21.93,64.8,0.89,1.56,0.75
2024-01-20 13:00:00,Home_9,Ahmedabad,4.34,0,24.88,46.92,1.46,0.4,0.37
2024-01-19 05:00:00,Home_5,Jaipur,4.36,1,22.28,39.85,0.27,0.52,0.2
2024-01-22 00:00:00,Home_9,Bangalore,2.47,1,28.39,68.92,1.41,0.77,0.33
2024-02-12 08:00:00,Home_6,Hyderabad,4.99,1,,93.65,1.4,0.61,-0.17
2024-02-23 06:00:00,Home_9,Pune,2.43,1,32.43,62.33,0.89,0.14,0.97
2024-01-28 23:00:00,Home_1,Jaipur,2.92,1,24.9,31.72,0.81,0.66,0.57
2024-01-25 09:00:00,Home_6,Hyderabad,1.88,0,27.44,61.72,0.01,1.48,0.58
2024-02-09 04:00:00,Home_2,Pune,2.29,1,27.39,36.44,0.33,0.23,0.39
2024-04-12 23:00:00,Home_9,Bangalore,,1,32.93,61.54,0.5,0.73,-0.12
2024-01-19 17:00:00,Home_3,Pune,1.54,1,27.77,67.55,0.59,0.66,0.37
2024-04-01 01:00:00,Home_4,Bangalore,4.39,1,31.11,59.28,1.24,0.69,0.35
2024-02-26 14:00:00,Home_5,Chennai,2.66,0,25.35,61.81,0.58,0.95,0.97
2024-03-21 19:00:00,Home_6,Delhi,6.67,1,,58.82,0.66,0.08,0.72
2024-04-06 13:00:00,Home_8,Mumbai,4.21,1,22.7,72.48,1.54,0.73,0.82
2024-02-20 23:00:00,Home_3,Lucknow,2.59,1,27.23,43.02,0.53,1.07,0.54
2024-04-08 06:00:00,Home_2,Jaipur,3.86,1,28.14,65.98,0.61,0.54,0.87
2024-03-02 22:00:00,Home_1,Kolkata,0.88,1,21.89,64.13,1.95,0.27,0.66
2024-03-28 09:00:00,Home_4,Kolkata,3.51,0,19.96,96.43,1.96,0.84,0.38
2024-02-16 07:00:00,Home_8,Hyderabad,3.42,1,13.93,70.5,1.63,0.89,0.77
2024-02-12 04:00:00,Home_6,Mumbai,5.93,0,26.96,68.78,0.71,0.25,0.84
2024-03-06 20:00:00,Home_9,Hyderabad,2.74,1,28.45,53.52,1.0,1.1,0.71
2024-01-25 23:00:00,Home_1,Chennai,3.56,1,13.35,49.32,0.69,1.11,0.29
2024-01-30 03:00:00,Home_3,Mumbai,4.65,1,29.0,53.8,0.13,0.88,1.13
2024-02-26 06:00:00,Home_5,Delhi,4.4,0,30.62,81.05,1.26,1.0,0.18
2024-02-11 14:00:00,Home_2,Hyderabad,3.8,1,18.64,44.89,,1.36,0.26
2024-03-27 22:00:00,Home_1,Pune,4.69,1,35.62,45.45,1.61,0.52,0.9
2024-02-07 21:00:00,Home_3,Pune,3.84,1,20.38,40.32,0.87,1.06,0.48
2024-01-20 23:00:00,Home_9,Jaipur,3.9,1,16.1,56.05,1.36,1.07,-0.06
2024-03-20 18:00:00,Home_4,Mumbai,6.02,0,21.25,64.99,1.1,0.56,0.84
2024-01-20 08:00:00,Home_10,Mumbai,2.3,1,15.28,45.82,-0.08,0.61,0.57
2024-03-22 06:00:00,Home_9,Chennai,2.84,1,20.36,44.64,1.03,2.15,0.11
2024-04-04 08:00:00,Home_3,Ahmedabad,3.98,1,20.96,47.87,1.5,0.73,-0.04
2024-03-08 04:00:00,Home_1,Chennai,4.13,1,36.19,50.09,0.94,1.28,0.78
2024-01-16 11:00:00,Home_6,Ahmedabad,4.97,1,25.48,73.09,0.4,0.96,1.02
2024-01-29 00:00:00,Home_5,Delhi,2.54,0,19.64,,1.67,-0.07,0.56
2024-03-09 17:00:00,Home_10,Jaipur,3.02,1,18.1,59.94,0.92,1.07,0.78
2024-01-27 21:00:00,Home_5,Lucknow,3.55,1,15.35,70.96,0.33,1.6,0.63
2024-01-23 18:00:00,Home_10,Jaipur,4.67,0,29.21,55.36,1.03,0.75,0.78
2024-02-06 23:00:00,Home_10,Ahmedabad,2.33,1,19.81,63.44,0.59,0.43,0.49
2024-01-02 12:00:00,Home_9,Pune,3.37,1,32.83,60.02,0.32,1.11,0.47
2024-01-25 03:00:00,Home_1,Pune,3.73,1,23.96,68.97,1.49,0.96,0.58
2024-03-22 16:00:00,Home_1,Chennai,,0,26.3,75.63,0.77,1.05,0.14
2024-03-21 22:00:00,Home_1,Hyderabad,4.1,0,30.69,87.47,1.6,0.51,0.61
2024-03-17 06:00:00,Home_1,Delhi,3.72,1,24.44,64.78,1.21,0.86,0.19
2024-03-24 10:00:00,Home_7,Ahmedabad,2.43,1,30.28,42.93,0.89,0.98,0.33
2024-03-19 01:00:00,Home_3,Hyderabad,4.95,1,21.42,38.33,0.62,0.95,0.21
2024-04-13 13:00:00,Home_10,Kolkata,6.08,1,28.81,54.92,0.46,0.63,-0.13
2024-01-22 23:00:00,Home_5,Mumbai,3.16,0,,44.19,1.98,0.64,1.03
2024-03-12 00:00:00,Home_4,Ahmedabad,4.28,1,26.75,56.1,0.57,0.79,0.3
2024-04-09 16:00:00,Home_5,Mumbai,3.62,1,28.09,55.85,0.55,1.26,0.59
2024-01-07 23:00:00,Home_4,Hyderabad,4.43,1,14.54,54.58,0.74,0.82,0.39
2024-04-06 21:00:00,Home_2,Chennai,1.5,0,22.9,58.1,2.31,0.55,0.62
2024-02-26 23:00:00,Home_9,Mumbai,4.14,0,31.61,72.49,0.47,-0.65,0.01
2024-02-03 18:00:00,Home_3,Lucknow,4.96,1,38.9,61.31,0.67,0.88,0.39
2024-03-10 23:00:00,Home_3,Pune,0.85,0,26.09,47.44,1.16,0.98,0.72
2024-01-11 06:00:00,Home_1,Jaipur,6.25,0,35.96,71.64,0.4,0.85,0.93
2024-02-18 13:00:00,Home_10,Lucknow,1.97,1,20.09,39.07,0.21,1.26,0.82
2024-01-18 01:00:00,Home_5,Lucknow,2.63,1,31.07,43.13,0.79,0.43,0.66
2024-01-14 05:00:00,Home_8,Jaipur,2.61,0,21.12,87.79,1.02,1.13,0.25
2024-02-24 12:00:00,Home_9,Hyderabad,3.33,0,29.75,81.88,1.31,-0.08,0.05
2024-03-04 02:00:00,Home_8,Hyderabad,5.89,1,21.27,53.95,0.47,1.07,0.77
2024-04-05 10:00:00,Home_10,Ahmedabad,2.92,1,31.24,53.16,1.63,1.15,0.05
2024-01-08 07:00:00,Home_1,Lucknow,4.3,1,17.15,42.84,1.51,0.5,0.95
2024-04-01 19:00:00,Home_6,Lucknow,3.86,0,28.57,54.51,0.97,1.4,0.2
2024-02-03 23:00:00,Home_2,Delhi,4.62,1,20.4,62.79,0.96,0.5,0.68
2024-01-17 23:00:00,Home_10,Delhi,2.49,0,21.5,36.68,0.71,0.71,0.75
2024-01-27 15:00:00,Home_8,Pune,3.9,0,26.42,57.05,1.37,0.56,0.16
2024-02-25 21:00:00,Home_3,Lucknow,2.43,1,23.91,77.08,0.36,1.18,0.87
2024-03-14 19:00:00,Home_6,Pune,2.2,0,23.82,40.74,1.42,1.14,0.16
2024-02-05 07:00:00,Home_4,Bangalore,3.98,1,24.15,66.72,0.65,0.87,0.83
2024-03-01 16:00:00,Home_8,Mumbai,3.42,1,21.3,67.86,0.91,1.14,1.1
2024-03-15 17:00:00,Home_8,Pune,2.09,1,25.6,36.91,0.69,0.87,0.73
2024-03-14 18:00:00,Home_8,Hyderabad,2.49,1,19.88,59.07,1.45,1.48,0.47
2024-03-05 00:00:00,Home_2,Pune,5.07,0,29.92,60.72,1.17,1.17,0.63
2024-02-01 02:00:00,Home_10,Jaipur,5.66,1,24.4,62.43,1.09,0.71,0.57
2024-02-14 01:00:00,Home_6,Hyderabad,4.25,1,,60.95,0.25,1.29,0.74
2024-02-14 07:00:00,Home_10,Ahmedabad,4.13,0,22.71,74.56,0.39,1.0,0.07
2024-01-09 17:00:00,Home_3,Lucknow,2.46,0,18.41,72.34,1.02,0.73,0.66
2024-02-11 23:00:00,Home_8,Chennai,3.71,1,24.69,,0.99,-0.1,0.15
2024-01-24 03:00:00,Home_4,Jaipur,2.59,0,21.96,48.85,1.03,0.78,0.42
2024-02-13 05:00:00,Home_9,Lucknow,2.7,0,32.01,36.53,0.42,1.02,0.63
2024-01-01 13:00:00,Home_3,Kolkata,2.18,1,18.88,18.16,1.61,0.71,0.58
2024-04-12 06:00:00,Home_1,Hyderabad,6.37,1,23.79,66.22,0.56,1.63,1.01
2024-02-10 16:00:00,Home_4,Chennai,3.63,1,24.56,56.92,0.88,1.15,0.3
2024-03-30 07:00:00,Home_6,Bangalore,2.62,1,25.6,54.3,1.14,0.74,0.41
2024-02-09 13:00:00,Home_3,Hyderabad,4.71,1,15.97,54.68,1.68,0.42,0.4
2024-03-18 20:00:00,Home_5,Mumbai,3.22,0,23.34,45.05,0.49,0.4,0.33
2024-04-03 13:00:00,Home_9,Mumbai,0.82,1,20.26,48.88,0.82,0.22,0.55
2024-02-20 16:00:00,Home_1,Lucknow,1.42,1,17.58,14.74,1.19,1.31,0.36
2024-01-25 16:00:00,Home_3,Chennai,2.61,1,24.68,45.81,1.49,0.98,0.48
2024-04-12 15:00:00,Home_4,Lucknow,3.53,0,30.06,65.67,0.88,0.2,-0.12
2024-02-22 09:00:00,Home_9,Pune,2.9,0,23.79,52.35,1.31,1.07,0.61
2024-01-13 07:00:00,Home_1,Chennai,3.3,1,28.88,84.27,0.89,0.05,1.09
2024-02-25 10:00:00,Home_7,Delhi,3.53,0,22.18,45.64,1.33,1.32,0.49
2024-04-05 09:00:00,Home_3,Hyderabad,5.19,1,23.74,71.85,0.03,1.05,0.42
2024-03-10 10:00:00,Home_5,Mumbai,4.79,1,21.89,78.7,0.64,1.04,0.5
2024-01-12 11:00:00,Home_1,Ahmedabad,2.72,1,23.52,52.64,1.04,0.59,0.17
2024-04-07 23:00:00,Home_8,Jaipur,2.82,1,26.06,78.97,0.09,0.56,0.44
2024-02-22 18:00:00,Home_3,Hyderabad,2.87,1,26.17,51.4,0.85,1.03,0.16
2024-01-21 12:00:00,Home_8,Jaipur,2.11,1,26.51,48.08,1.55,0.85,0.35
2024-03-11 02:00:00,Home_1,Mumbai,3.76,0,22.99,50.37,0.69,1.36,0.64
2024-01-08 22:00:00,Home_4,Chennai,3.23,1,31.11,46.84,0.67,0.93,0.29
2024-01-07 07:00:00,Home_7,Hyderabad,1.06,1,19.31,72.97,1.58,1.62,0.3
2024-04-13 19:00:00,Home_1,Kolkata,3.46,1,23.11,41.06,1.36,0.56,0.32
2024-01-01 09:00:00,Home_5,Kolkata,3.31,1,41.44,62.8,1.23,1.12,0.21
2024-03-01 14:00:00,Home_3,Mumbai,2.21,0,19.17,63.25,0.73,0.96,0.81
2024-02-04 05:00:00,Home_9,Chennai,3.32,0,33.13,66.43,1.09,1.08,0.76
2024-02-07 04:00:00,Home_1,Bangalore,5.55,0,18.61,57.57,-0.33,0.31,0.54
2024-03-15 16:00:00,Home_2,Jaipur,0.79,0,27.61,89.72,1.06,0.43,0.91
2024-01-09 04:00:00,Home_5,Kolkata,4.57,1,15.5,76.34,0.74,-0.31,0.38
2024-01-16 12:00:00,Home_4,Pune,2.22,0,17.55,48.93,0.39,0.07,0.19
2024-01-05 16:00:00,Home_5,Jaipur,3.86,1,18.98,49.2,0.29,-0.08,0.68
2024-01-12 19:00:00,Home_3,Ahmedabad,2.85,1,20.54,61.42,0.72,0.8,0.19
2024-02-13 14:00:00,Home_2,Jaipur,5.61,1,23.0,71.82,0.78,-0.1,0.53
2024-04-04 12:00:00,Home_5,Bangalore,4.94,1,34.0,50.6,1.39,0.64,0.65
2024-03-14 00:00:00,Home_10,Jaipur,4.39,1,31.7,59.05,-0.4,0.93,0.26
2024-04-03 16:00:00,Home_2,Delhi,2.89,0,24.86,8.19,0.95,1.1,0.46
2024-04-02 11:00:00,Home_5,Hyderabad,3.14,1,31.68,38.6,0.4,1.05,0.58
2024-01-27 16:00:00,Home_1,Jaipur,2.99,1,21.97,70.85,0.86,0.78,1.03
2024-03-30 11:00:00,Home_8,Chennai,3.18,1,,61.09,0.64,0.29,0.08
2024-04-08 01:00:00,Home_7,Pune,5.83,1,16.0,65.71,0.79,0.65,0.52
2024-01-29 09:00:00,Home_8,Ahmedabad,4.21,0,29.93,53.0,0.94,0.82,0.39
2024-03-04 00:00:00,Home_6,Lucknow,5.26,1,27.05,62.37,0.76,0.54,0.68
2024-03-06 03:00:00,Home_8,Pune,2.88,1,21.05,71.23,1.04,0.99,0.62
2024-04-04 19:00:00,Home_8,Jaipur,2.17,0,33.22,65.23,1.36,0.56,0.51
2024-01-23 05:00:00,Home_3,Lucknow,3.52,1,23.7,35.04,0.91,0.74,0.78
2024-02-02 02:00:00,Home_10,Delhi,1.94,1,22.75,55.03,1.49,0.96,0.49
2024-03-30 16:00:00,Home_4,Lucknow,0.23,1,30.32,67.58,1.02,0.84,0.57
2024-02-14 22:00:00,Home_1,Delhi,2.74,0,30.45,42.48,0.77,0.63,0.82
2024-03-03 01:00:00,Home_8,Chennai,4.01,1,23.56,78.51,1.58,1.18,0.78
2024-03-09 13:00:00,Home_7,Chennai,3.85,1,21.97,68.97,0.17,0.65,0.39
2024-02-16 17:00:00,Home_5,Pune,4.27,1,27.48,55.94,0.56,0.9,0.84
2024-02-15 19:00:00,Home_7,Jaipur,2.77,1,37.61,47.62,1.48,1.79,0.33
2024-04-06 11:00:00,Home_5,Pune,2.99,1,28.05,54.82,0.78,1.35,0.13
2024-02-18 12:00:00,Home_4,Kolkata,3.5,0,23.89,54.09,1.04,1.21,0.85
2024-02-22 22:00:00,Home_3,Kolkata,3.81,1,26.4,22.72,0.88,0.94,0.49
2024-04-10 07:00:00,Home_5,Ahmedabad,3.4,0,19.36,77.74,1.3,0.99,-0.19
2024-02-18 04:00:00,Home_4,Bangalore,4.33,1,13.83,60.6,0.91,1.11,1.14
2024-04-01 08:00:00,Home_4,Ahmedabad,3.37,0,26.71,58.83,0.62,0.95,0.53
2024-01-15 22:00:00,Home_6,Ahmedabad,3.39,1,32.51,85.16,0.45,0.58,0.55
2024-04-03 10:00:00,Home_9,Mumbai,2.48,0,,66.43,0.2,0.75,0.48
2024-02-02 23:00:00,Home_6,Chennai,3.82,0,15.48,67.84,0.88,1.03,0.78
2024-02-11 21:00:00,Home_8,Lucknow,1.96,1,19.8,34.14,0.83,0.83,0.61
2024-01-16 00:00:00,Home_4,Hyderabad,3.79,0,23.99,64.64,1.54,0.41,0.72
2024-01-04 13:00:00,Home_8,Kolkata,2.62,0,20.37,22.58,0.49,0.66,0.56
2024-02-19 05:00:00,Home_9,Pune,4.1,0,24.49,40.75,1.06,0.74,0.02
2024-03-11 08:00:00,Home_4,Pune,3.74,1,18.34,71.45,0.52,0.52,1.17
2024-03-29 07:00:00,Home_7,Pune,3.1,0,16.59,31.5,0.22,-0.28,0.42
2024-02-27 23:00:00,Home_3,Hyderabad,3.7,0,26.7,68.11,0.89,1.29,0.44
2024-01-30 16:00:00,Home_1,Ahmedabad,3.51,0,15.41,49.04,0.88,1.02,0.3
2024-03-08 17:00:00,Home_10,Lucknow,2.66,1,30.5,48.68,0.16,0.7,0.06
2024-04-02 00:00:00,Home_10,Mumbai,1.79,1,28.48,64.58,0.88,1.43,0.57
2024-03-29 08:00:00,Home_4,Delhi,1.89,1,23.74,56.44,0.62,0.85,0.8
2024-01-29 21:00:00,Home_9,Lucknow,3.27,1,22.29,63.69,0.87,0.85,1.14
2024-03-10 17:00:00,Home_6,Bangalore,3.47,1,21.34,73.36,0.52,0.9,1.05
2024-03-17 04:00:00,Home_8,Lucknow,1.28,1,19.94,63.93,1.17,1.09,0.57
2024-01-14 06:00:00,Home_8,Chennai,2.37,0,28.87,49.21,0.86,-0.05,0.36
2024-02-29 02:00:00,Home_3,Kolkata,4.52,1,16.97,69.66,1.09,1.11,0.78
2024-01-12 16:00:00,Home_6,Chennai,4.43,0,24.63,58.93,1.38,0.47,0.84
2024-04-11 08:00:00,Home_10,Mumbai,2.87,1,17.52,53.95,1.59,0.01,0.36
2024-01-06 06:00:00,Home_4,Chennai,,1,30.45,87.6,0.69,1.1,0.79
2024-02-06 19:00:00,Home_8,Pune,3.4,0,20.63,58.07,1.02,1.43,0.64
2024-03-04 19:00:00,Home_3,Mumbai,1.38,1,21.41,66.09,0.84,0.92,0.65
2024-03-20 08:00:00,Home_7,Pune,3.26,1,27.45,83.52,1.61,1.5,0.25
2024-01-02 02:00:00,Home_10,Mumbai,2.87,0,12.8,64.58,0.82,0.59,0.4
2024-03-12 19:00:00,Home_2,Hyderabad,6.82,1,24.06,52.19,1.45,0.5,0.78
2024-03-07 03:00:00,Home_8,Lucknow,2.84,1,25.14,53.91,0.7,0.76,-0.04
2024-01-31 15:00:00,Home_7,Lucknow,4.86,1,21.52,51.25,0.72,1.24,1.13
2024-02-18 15:00:00,Home_8,Kolkata,4.79,1,33.48,66.72,0.77,1.31,0.38
2024-01-17 06:00:00,Home_9,Hyderabad,3.46,1,22.83,67.41,0.97,1.65,0.34
2024-02-22 02:00:00,Home_1,Jaipur,4.86,0,24.42,36.17,1.09,0.72,0.84
2024-03-27 02:00:00,Home_6,Lucknow,3.53,1,18.29,49.72,0.07,0.95,0.48
2024-02-07 19:00:00,Home_2,Mumbai,4.42,1,23.41,57.5,0.83,0.87,0.09
2024-02-04 08:00:00,Home_4,Pune,2.08,1,15.86,59.54,1.21,0.45,0.55
2024-02-09 20:00:00,Home_4,Mumbai,1.82,0,24.02,72.07,1.26,1.57,0.62
2024-03-18 19:00:00,Home_9,Kolkata,2.79,0,24.8,66.95,1.17,1.25,0.86
2024-02-20 06:00:00,Home_6,Lucknow,4.93,0,32.7,35.35,2.03,0.53,0.68
2024-04-07 05:00:00,Home_6,Delhi,0.02,1,21.91,41.86,1.43,1.19,0.68
2024-03-04 15:00:00,Home_2,Hyderabad,2.93,1,17.49,65.59,1.42,0.69,0.5
2024-04-09 08:00:00,Home_1,Delhi,4.71,0,23.45,60.42,0.46,0.99,0.44
2024-01-29 17:00:00,Home_2,Lucknow,2.78,1,29.35,73.52,1.52,0.11,0.75
2024-04-10 04:00:00,Home_1,Mumbai,3.99,1,22.0,54.68,1.28,0.46,0.37
2024-02-18 11:00:00,Home_3,Pune,3.31,1,33.94,,0.57,-0.02,0.75
2024-03-03 15:00:00,Home_4,Chennai,3.15,1,24.31,99.7,1.06,0.38,0.32
2024-03-29 10:00:00,Home_5,Hyderabad,3.61,1,25.94,72.16,-1.03,0.41,0.77
2024-01-18 03:00:00,Home_9,Ahmedabad,0.6,1,17.02,73.59,0.38,0.91,0.42
2024-01-20 14:00:00,Home_7,Delhi,3.17,1,17.66,67.02,0.48,1.36,0.59
2024-04-04 07:00:00,Home_8,Jaipur,3.34,0,24.56,47.25,1.43,0.43,0.94
2024-02-26 01:00:00,Home_2,Pune,2.92,1,20.99,83.7,1.19,0.46,0.61
2024-01-24 02:00:00,Home_6,Hyderabad,5.36,1,25.87,66.5,,1.01,0.55
2024-02-25 02:00:00,Home_3,Hyderabad,5.83,0,21.89,52.3,1.23,-0.09,1.14
2024-03-12 07:00:00,Home_6,Bangalore,4.35,1,13.69,40.74,1.39,0.87,0.4
2024-04-13 07:00:00,Home_7,Mumbai,3.11,1,20.85,98.49,0.96,1.47,0.49
2024-04-08 02:00:00,Home_6,Hyderabad,2.61,1,27.91,32.95,1.69,1.26,0.54
2024-02-28 06:00:00,Home_10,Bangalore,3.18,1,28.92,50.51,0.79,0.97,0.54
2024-02-20 22:00:00,Home_1,Kolkata,2.28,1,30.31,72.97,0.91,0.09,0.93
2024-03-04 11:00:00,Home_3,Bangalore,4.9,0,19.54,68.93,0.87,0.73,1.23
2024-03-30 23:00:00,Home_3,Hyderabad,2.83,0,23.96,75.0,0.78,0.07,0.72
2024-01-21 11:00:00,Home_7,Lucknow,5.14,0,29.84,63.68,0.49,0.61,0.47
2024-01-12 17:00:00,Home_6,Jaipur,5.34,0,27.89,38.0,1.49,0.94,0.21
2024-02-25 06:00:00,Home_8,Mumbai,2.78,1,24.44,47.29,,0.79,0.35
2024-03-09 22:00:00,Home_10,Kolkata,5.45,1,25.1,54.59,0.43,0.98,1.26
2024-01-31 20:00:00,Home_4,Delhi,2.95,1,26.06,52.88,1.0,0.93,0.71
2024-03-28 23:00:00,Home_10,Pune,4.88,0,22.93,37.55,1.39,0.82,0.65
2024-04-02 21:00:00,Home_4,Ahmedabad,3.85,1,24.12,74.2,0.95,0.85,0.43
2024-01-06 11:00:00,Home_7,Pune,3.77,1,22.28,72.58,0.67,0.79,0.84
2024-02-05 17:00:00,Home_6,Kolkata,4.61,0,30.05,61.82,0.04,1.51,0.9
2024-02-25 19:00:00,Home_2,Kolkata,3.14,1,21.68,80.71,0.8,1.08,0.48
2024-02-24 18:00:00,Home_4,Delhi,2.71,1,18.96,,1.39,1.31,0.51
2024-03-15 08:00:00,Home_5,Ahmedabad,3.05,1,26.26,71.11,1.32,1.37,0.78
2024-04-13 22:00:00,Home_3,Jaipur,2.58,1,30.12,60.49,0.44,0.96,0.48
2024-04-02 10:00:00,Home_2,Mumbai,4.6,0,20.24,69.31,0.91,1.19,0.01
2024-02-09 10:00:00,Home_3,Jaipur,4.76,1,29.05,75.03,-0.28,0.65,0.96
2024-01-11 15:00:00,Home_3,Kolkata,2.01,1,28.5,87.85,1.71,0.89,0.65
2024-02-24 14:00:00,Home_8,Mumbai,2.64,0,23.79,42.28,0.97,1.13,0.2
2024-01-02 15:00:00,Home_4,Hyderabad,2.4,0,26.4,38.48,1.85,1.54,0.89
2024-02-26 04:00:00,Home_4,Delhi,3.89,1,17.53,72.93,0.99,1.04,0.73
2024-04-13 02:00:00,Home_1,Ahmedabad,2.02,1,20.56,82.07,,1.36,0.69
2024-03-10 08:00:00,Home_8,Lucknow,2.53,1,17.35,62.12,1.37,0.14,0.5
2024-02-10 20:00:00,Home_4,Bangalore,3.32,1,20.41,,0.65,1.07,1.33
2024-03-30 12:00:00,Home_5,Delhi,3.43,0,28.38,97.78,0.74,0.73,0.31
2024-01-08 21:00:00,Home_7,Bangalore,2.37,1,22.45,63.27,1.24,0.37,0.29
2024-04-12 14:00:00,Home_3,Chennai,5.39,1,20.11,41.1,0.6,1.33,0.62
2024-02-27 05:00:00,Home_8,Hyderabad,1.96,1,21.78,49.88,0.08,1.14,0.6
2024-01-04 15:00:00,Home_1,Jaipur,4.56,0,14.64,55.7,1.5,1.31,0.89
2024-01-20 16:00:00,Home_10,Hyderabad,1.65,1,21.92,80.18,0.68,1.09,1.24
2024-01-10 11:00:00,Home_7,Kolkata,2.67,1,29.47,71.56,0.84,-0.09,0.59
